session_id,customer_id,product_id,device_id,date_id,quantity,abandon_date,abandon_time,is_abandoned
547,625,25,4,357,5,2023-12-15,2025-12-18 22:52:35,1
548,120,1,4,337,3,2023-10-04,2025-12-18 22:31:40,1
549,464,21,3,133,2,,,0
550,808,19,3,318,2,,,0
551,704,15,3,344,5,2023-03-12,2025-12-18 17:24:20,1
552,762,11,5,284,4,,,0
553,350,11,3,108,5,2023-12-27,2025-12-18 13:36:56,1
554,281,18,5,320,3,2023-07-08,2025-12-18 02:18:09,1
555,630,24,2,166,5,2023-12-08,2025-12-18 13:39:10,1
556,453,11,1,219,5,2023-02-10,2025-12-18 03:40:18,1
557,504,10,2,297,5,2023-10-22,2025-12-18 00:04:10,1
558,253,18,3,64,5,2023-07-08,2025-12-18 06:28:56,1
559,887,13,4,75,3,,,0
560,739,19,3,196,5,2023-04-14,2025-12-18 08:43:47,1
561,907,14,4,160,5,2023-09-08,2025-12-18 01:06:07,1
562,325,22,1,206,2,,,0
563,359,8,1,137,1,2023-10-23,2025-12-18 02:06:03,1
564,862,17,5,153,4,,,0
565,677,11,3,44,1,,,0
566,218,5,5,158,2,,,0
567,290,11,1,199,1,2023-04-02,2025-12-18 22:16:56,1
568,258,4,1,297,3,2023-11-24,2025-12-18 16:39:13,1
569,423,11,4,165,3,2023-08-21,2025-12-18 16:38:23,1
570,14,24,3,129,5,2023-03-05,2025-12-18 03:59:41,1
571,986,7,5,274,2,,,0
572,836,11,2,9,1,2023-02-07,2025-12-18 11:13:08,1
573,940,21,4,257,1,2023-09-26,2025-12-18 18:46:24,1
574,615,15,1,363,3,,,0
575,560,3,1,58,2,2023-03-05,2025-12-18 01:52:55,1
576,477,25,2,131,4,,,0
577,152,13,5,283,5,,,0
578,627,3,2,151,2,,,0
579,397,8,1,311,4,,,0
580,549,6,4,170,3,2023-02-18,2025-12-18 11:16:58,1
581,876,4,3,351,4,,,0
582,787,5,2,344,3,2023-03-09,2025-12-18 23:53:37,1
583,246,8,5,167,1,,,0
584,723,10,2,292,4,2023-11-14,2025-12-18 18:01:57,1
585,302,15,4,352,2,,,0
586,419,19,1,283,2,2023-06-21,2025-12-18 02:55:52,1
587,302,5,2,312,5,,,0
588,934,22,3,69,4,,,0
589,879,23,3,290,5,,,0
590,573,17,2,117,4,,,0
591,893,19,3,237,3,2023-11-07,2025-12-18 22:38:37,1
592,234,24,1,210,1,2023-05-26,2025-12-18 23:33:24,1
593,385,14,2,83,4,,,0
594,515,12,5,62,3,2023-10-30,2025-12-18 00:45:34,1
595,133,1,4,35,3,,,0
596,803,4,3,326,4,2023-04-01,2025-12-18 11:32:31,1
597,552,3,1,48,4,2023-12-15,2025-12-18 11:27:23,1
598,644,16,4,35,4,2023-07-21,2025-12-18 18:15:04,1
599,304,3,1,163,5,2023-10-09,2025-12-18 17:06:44,1
600,177,22,4,237,4,,,0
601,369,8,4,37,1,2023-10-30,2025-12-18 08:37:26,1
602,180,13,3,191,1,,,0
603,20,2,3,338,5,,,0
604,844,13,2,134,3,,,0
605,70,11,2,108,2,2023-04-01,2025-12-18 14:59:51,1
606,153,7,3,123,5,2023-10-06,2025-12-18 09:47:04,1
607,121,5,4,325,5,2023-02-25,2025-12-18 10:51:07,1
608,945,24,4,336,4,,,0
609,943,17,4,46,3,,,0
610,608,6,3,344,4,,,0
611,207,25,2,297,1,,,0
612,389,7,5,204,4,,,0
613,699,21,3,129,2,2023-11-18,2025-12-18 15:55:46,1
614,116,22,2,87,4,,,0
615,248,10,5,327,1,,,0
616,95,17,4,217,2,2023-01-23,2025-12-18 18:25:12,1
617,725,10,4,74,3,,,0
618,550,2,2,16,5,,,0
619,895,2,4,132,1,,,0
620,697,20,5,122,5,2023-05-04,2025-12-18 14:51:45,1
621,574,20,4,362,4,2023-08-04,2025-12-18 22:09:14,1
622,410,12,5,183,4,,,0
623,1,22,3,178,3,,,0
624,986,25,3,363,4,2023-05-03,2025-12-18 03:26:49,1
625,602,16,3,249,1,2023-08-07,2025-12-18 06:22:16,1
626,876,13,3,86,2,,,0
627,465,4,3,204,2,,,0
628,448,11,3,169,4,,,0
629,52,15,1,258,3,,,0
630,3,18,1,356,4,,,0
631,430,24,5,46,1,,,0
632,898,8,2,63,2,2023-09-05,2025-12-18 05:28:42,1
633,93,14,2,270,5,,,0
634,190,24,3,314,5,,,0
635,178,11,5,78,2,2023-05-17,2025-12-18 07:46:42,1
636,512,12,3,112,1,2023-10-09,2025-12-18 06:34:45,1
637,586,20,1,66,2,2023-07-19,2025-12-18 06:56:46,1
638,715,16,1,334,1,,,0
639,193,16,3,107,2,,,0
640,178,3,3,247,2,,,0
641,352,1,2,352,4,2023-03-11,2025-12-18 23:39:13,1
642,87,12,4,48,1,,,0
643,868,13,2,60,1,,,0
644,912,6,4,242,5,,,0
645,912,6,1,30,2,,,0
646,269,20,1,230,4,2023-07-08,2025-12-18 22:51:54,1
647,941,21,4,352,2,2023-08-20,2025-12-18 11:23:03,1
648,569,10,3,48,3,,,0
649,523,7,5,336,3,2023-02-24,2025-12-18 02:59:22,1
650,265,10,1,194,5,,,0
651,7,1,3,175,1,2023-10-22,2025-12-18 03:08:22,1
652,297,17,3,167,2,,,0
653,587,22,3,303,2,,,0
654,215,12,3,166,2,,,0
655,967,2,5,119,4,,,0
656,31,21,4,205,5,,,0
657,835,13,2,166,3,,,0
658,597,19,5,14,3,,,0
659,182,13,3,256,3,,,0
660,872,14,4,107,1,,,0
661,200,15,3,36,4,2023-06-02,2025-12-18 07:01:15,1
662,421,19,2,181,5,2023-01-28,2025-12-18 07:10:08,1
663,352,4,5,150,5,,,0
664,32,3,3,319,5,,,0
665,297,21,1,317,1,2024-01-01,2025-12-18 18:46:45,1
666,72,16,1,243,4,,,0
667,936,4,2,64,3,,,0
668,537,5,3,230,2,,,0
669,646,19,1,248,3,2023-05-09,2025-12-18 21:39:06,1
670,598,2,5,159,4,,,0
671,529,4,5,66,1,,,0
672,20,10,3,140,5,2023-12-31,2025-12-18 16:13:29,1
673,799,18,2,117,2,2023-06-26,2025-12-18 04:45:00,1
674,741,4,1,173,3,2023-03-19,2025-12-18 18:23:24,1
675,2,15,3,254,3,2023-05-22,2025-12-18 02:28:52,1
676,721,11,5,141,5,2023-03-04,2025-12-18 12:25:34,1
677,290,20,5,287,4,2023-10-18,2025-12-18 18:28:02,1
678,722,9,5,147,1,2023-01-14,2025-12-18 15:13:40,1
679,117,19,1,315,4,,,0
680,659,6,5,73,1,,,0
681,302,7,4,78,3,2023-05-06,2025-12-18 04:47:46,1
682,944,23,3,242,1,,,0
683,708,25,1,99,4,,,0
684,187,1,4,127,3,2023-01-17,2025-12-18 16:02:32,1
685,953,24,3,170,2,2023-04-30,2025-12-18 12:20:45,1
686,517,23,5,108,3,2023-06-15,2025-12-18 00:18:39,1
687,953,1,3,79,5,,,0
688,583,3,2,73,3,,,0
689,564,22,3,284,3,2023-12-02,2025-12-18 02:54:55,1
690,754,6,3,167,2,,,0
691,248,19,5,149,3,,,0
692,46,1,3,319,4,,,0
693,874,10,5,56,4,,,0
694,290,6,3,1,2,2023-10-17,2025-12-18 18:28:10,1
695,754,9,1,206,5,,,0
696,443,21,4,147,3,2023-04-01,2025-12-18 15:31:12,1
697,107,15,3,255,3,,,0
698,676,9,4,73,2,,,0
699,524,3,4,287,2,,,0
700,401,18,3,100,1,2023-10-31,2025-12-18 11:58:53,1
701,284,6,5,213,1,,,0
702,490,8,4,364,1,2023-01-07,2025-12-18 14:25:06,1
703,380,15,1,350,4,2024-01-01,2025-12-18 09:27:12,1
704,115,16,5,256,4,,,0
705,347,10,4,87,4,2023-11-13,2025-12-18 05:40:57,1
706,787,11,5,68,5,,,0
707,17,17,5,163,3,2023-05-14,2025-12-18 02:41:36,1
708,546,12,1,96,2,,,0
709,639,25,1,189,5,,,0
710,152,18,5,87,1,2023-04-30,2025-12-18 08:29:20,1
711,228,25,4,286,3,,,0
712,705,11,4,2,2,,,0
713,760,21,3,21,5,,,0
714,541,22,3,303,1,2023-11-19,2025-12-18 13:20:30,1
715,127,22,3,243,5,,,0
716,202,23,2,163,4,,,0
717,214,21,4,250,2,,,0
718,536,5,3,321,4,2023-01-23,2025-12-18 17:59:02,1
719,428,6,1,14,3,,,0
720,987,3,3,246,3,2023-07-03,2025-12-18 21:25:05,1
721,699,4,2,215,1,2023-08-19,2025-12-18 07:54:21,1
722,655,21,2,337,3,2023-01-09,2025-12-18 18:24:19,1
723,842,6,3,65,1,2023-11-26,2025-12-18 21:40:49,1
724,483,4,1,110,3,,,0
725,181,20,2,233,5,2023-08-29,2025-12-18 08:06:35,1
726,247,1,1,77,3,,,0
727,325,19,1,5,1,,,0
728,964,16,5,188,1,,,0
729,419,4,1,60,3,2023-07-17,2025-12-18 23:27:57,1
730,258,2,1,261,1,2023-03-18,2025-12-18 16:35:04,1
731,707,7,4,113,2,,,0
732,250,7,4,203,5,,,0
733,485,24,4,359,1,,,0
734,974,5,5,8,4,2023-08-21,2025-12-18 07:07:24,1
735,758,7,2,35,4,2023-03-14,2025-12-18 06:39:16,1
736,243,17,5,117,3,2023-01-07,2025-12-18 01:38:34,1
737,777,19,4,74,4,,,0
738,195,16,5,39,1,,,0
739,567,4,5,78,1,2023-08-02,2025-12-18 13:07:03,1
740,234,14,1,310,3,,,0
741,778,13,4,297,1,2023-11-28,2025-12-18 15:49:36,1
742,950,10,1,217,3,2023-01-01,2025-12-18 19:41:20,1
743,831,1,5,37,5,,,0
744,488,12,5,145,2,,,0
745,932,11,3,211,2,,,0
746,15,10,5,67,1,2023-03-05,2025-12-18 23:48:47,1
747,127,25,2,289,1,,,0
748,438,3,2,5,1,2023-08-05,2025-12-18 23:51:55,1
749,694,20,3,295,2,2023-05-22,2025-12-18 02:47:50,1
750,616,7,2,202,4,2023-02-05,2025-12-18 01:35:35,1
751,339,1,2,14,2,2023-10-17,2025-12-18 19:43:37,1
752,165,10,5,62,1,2023-11-07,2025-12-18 20:40:08,1
753,556,4,2,297,5,2023-06-12,2025-12-18 04:46:14,1
754,172,9,3,200,3,2023-05-10,2025-12-18 08:53:19,1
755,115,9,5,155,2,,,0
756,500,11,2,31,2,2023-12-14,2025-12-18 07:46:08,1
757,683,5,5,79,3,2023-10-11,2025-12-18 03:30:49,1
758,186,6,5,92,1,2023-04-22,2025-12-18 12:29:54,1
759,191,14,5,324,2,2023-11-21,2025-12-18 08:22:37,1
760,932,8,2,74,1,2023-11-19,2025-12-18 07:32:12,1
761,673,18,4,16,4,,,0
762,63,9,4,320,4,,,0
763,439,6,1,121,4,,,0
764,745,16,5,144,3,2023-03-20,2025-12-18 14:39:45,1
765,371,4,5,173,4,2023-12-13,2025-12-18 13:19:32,1
766,863,13,3,292,5,,,0
767,621,13,5,345,5,,,0
768,340,12,5,51,4,,,0
769,776,7,3,276,3,2023-09-14,2025-12-18 08:12:49,1
770,202,13,5,88,5,2023-01-03,2025-12-18 17:54:11,1
771,14,19,3,33,5,2023-09-03,2025-12-18 09:53:53,1
772,245,25,5,252,5,,,0
773,748,2,5,77,5,2023-10-28,2025-12-18 19:22:54,1
774,392,24,3,151,5,2023-11-19,2025-12-18 22:59:32,1
775,142,8,4,186,1,2023-12-17,2025-12-18 11:54:03,1
776,779,14,1,216,5,2023-05-19,2025-12-18 10:22:57,1
777,599,23,3,305,1,2023-06-21,2025-12-18 04:39:23,1
778,729,22,3,150,2,,,0
779,196,15,3,238,5,2023-03-29,2025-12-18 13:46:02,1
780,947,24,3,238,2,,,0
781,260,22,4,115,4,2023-04-26,2025-12-18 02:01:49,1
782,235,19,3,217,2,2023-01-01,2025-12-18 02:34:33,1
783,633,20,2,135,3,,,0
784,609,1,1,196,3,,,0
785,712,20,3,173,3,2023-08-25,2025-12-18 11:41:50,1
786,400,11,1,122,3,2023-06-10,2025-12-18 02:19:43,1
787,408,25,4,153,5,,,0
788,926,11,4,346,5,,,0
789,160,4,2,320,3,2023-05-01,2025-12-18 17:15:00,1
790,903,8,3,342,4,2023-04-22,2025-12-18 11:13:11,1
791,865,25,1,183,4,2023-03-24,2025-12-18 08:19:36,1
792,870,25,3,88,5,2023-05-30,2025-12-18 16:40:09,1
793,680,5,2,220,2,2023-08-12,2025-12-18 14:24:26,1
794,273,24,5,314,3,,,0
795,58,15,5,357,1,,,0
796,267,16,3,68,1,2023-12-29,2025-12-18 19:28:24,1
797,860,7,5,310,5,,,0
798,714,18,3,32,3,,,0
799,376,2,2,130,5,2023-01-31,2025-12-18 12:37:57,1
800,800,14,2,14,3,2023-09-24,2025-12-18 23:22:59,1
801,783,12,2,326,3,,,0
802,456,18,3,178,3,,,0
803,280,5,3,184,2,2023-04-16,2025-12-18 10:40:54,1
804,645,4,1,114,2,2023-12-06,2025-12-18 23:04:07,1
805,730,19,4,229,1,2023-10-08,2025-12-18 11:17:16,1
806,211,22,2,257,5,,,0
807,490,9,3,64,3,2023-11-16,2025-12-18 13:44:36,1
808,221,4,2,238,5,,,0
809,369,21,2,17,1,,,0
810,165,18,2,151,2,2023-01-12,2025-12-18 08:12:35,1
811,436,12,3,201,1,,,0
812,53,22,2,288,5,,,0
813,745,12,2,241,5,2023-04-17,2025-12-18 23:02:10,1
814,775,2,3,240,2,2023-12-28,2025-12-18 16:10:26,1
815,595,4,3,341,2,2023-09-07,2025-12-18 02:59:12,1
816,764,21,2,220,3,,,0
817,633,5,4,277,5,,,0
818,335,25,2,174,4,2023-11-17,2025-12-18 07:54:19,1
819,628,11,4,43,3,,,0
820,520,9,4,353,2,2023-01-30,2025-12-18 15:44:42,1
821,820,7,2,8,2,,,0
822,148,23,1,202,2,2023-03-08,2025-12-18 00:19:21,1
823,137,19,5,222,1,,,0
824,225,12,2,158,2,2023-09-15,2025-12-18 13:45:35,1
825,758,19,5,21,2,,,0
826,761,1,1,55,4,2023-09-03,2025-12-18 12:15:51,1
827,727,24,1,63,1,2023-07-05,2025-12-18 09:52:47,1
828,737,22,1,240,4,,,0
829,983,7,1,226,1,2023-04-10,2025-12-18 08:48:13,1
830,402,23,2,288,3,,,0
831,120,4,1,51,2,2023-06-18,2025-12-18 00:30:13,1
832,650,19,5,119,5,2023-05-01,2025-12-18 10:00:39,1
833,42,13,3,232,2,,,0
834,133,10,3,158,1,,,0
835,390,15,4,254,2,2023-04-25,2025-12-18 01:27:35,1
836,855,16,1,176,3,,,0
837,834,3,5,47,2,,,0
838,69,5,3,110,4,,,0
839,888,10,1,345,1,2023-05-13,2025-12-18 17:36:06,1
840,696,8,5,248,5,2023-09-18,2025-12-18 16:08:48,1
841,862,18,5,321,1,,,0
842,762,20,4,93,2,,,0
843,671,13,2,142,4,,,0
844,650,10,3,71,5,2023-02-26,2025-12-18 05:15:55,1
845,358,24,4,343,2,2023-07-23,2025-12-18 01:45:30,1
846,199,14,5,264,5,,,0
847,40,2,2,253,3,2023-01-23,2025-12-18 21:27:54,1
848,707,15,2,193,5,2023-08-12,2025-12-18 23:05:18,1
849,966,19,1,303,3,2023-02-01,2025-12-18 02:31:08,1
850,725,22,5,245,4,2023-06-18,2025-12-18 10:27:45,1
851,171,21,3,360,1,2023-06-20,2025-12-18 12:16:05,1
852,175,13,1,246,2,2023-02-22,2025-12-18 17:16:05,1
853,841,15,3,71,5,,,0
854,605,1,4,10,2,2023-07-16,2025-12-18 09:39:18,1
855,841,10,3,323,3,2023-06-14,2025-12-18 08:01:12,1
856,958,7,2,113,4,2023-02-03,2025-12-18 07:11:31,1
857,41,7,4,196,1,2023-09-23,2025-12-18 15:51:53,1
858,692,1,2,249,3,2023-05-19,2025-12-18 08:50:27,1
859,955,24,1,130,5,,,0
860,563,25,2,294,5,2023-05-07,2025-12-18 18:55:23,1
861,200,15,1,286,3,,,0
862,626,11,3,44,2,2023-08-30,2025-12-18 20:23:05,1
863,92,6,2,45,2,,,0
864,532,12,2,140,5,,,0
865,801,18,2,23,1,2023-07-31,2025-12-18 18:04:22,1
866,980,21,4,342,2,,,0
867,425,8,3,101,5,,,0
868,140,23,1,258,1,,,0
869,539,16,3,327,3,,,0
870,904,19,3,341,4,,,0
871,283,2,1,153,5,2023-10-01,2025-12-18 01:24:43,1
872,333,19,3,176,4,,,0
873,23,18,2,342,4,2023-12-06,2025-12-18 16:28:06,1
874,266,3,1,270,2,,,0
875,791,22,4,138,1,2023-12-01,2025-12-18 17:02:02,1
876,503,10,5,112,2,2023-09-21,2025-12-18 00:48:13,1
877,879,11,2,123,4,2023-01-16,2025-12-18 20:03:30,1
878,248,20,4,51,5,,,0
879,510,19,1,273,5,,,0
880,67,18,3,48,1,,,0
881,460,12,5,252,3,,,0
882,170,15,4,62,4,2023-05-06,2025-12-18 16:48:51,1
883,383,19,3,310,3,2023-11-14,2025-12-18 12:32:48,1
884,853,17,4,159,5,2023-08-26,2025-12-18 20:57:57,1
885,613,20,3,54,3,2023-06-27,2025-12-18 09:28:28,1
886,810,7,3,154,3,,,0
887,531,19,1,356,1,,,0
888,674,25,2,7,4,,,0
889,292,24,5,324,2,,,0
890,630,17,5,333,2,2023-11-20,2025-12-18 11:25:29,1
891,151,10,2,15,3,,,0
892,199,10,2,75,1,,,0
893,86,19,5,119,3,2023-03-12,2025-12-18 09:54:34,1
894,168,9,3,297,5,2023-04-27,2025-12-18 12:53:18,1
895,23,12,3,181,5,,,0
896,748,10,4,210,3,,,0
897,356,10,1,362,3,,,0
898,881,22,4,200,3,2023-03-31,2025-12-18 05:56:01,1
899,443,5,1,151,1,,,0
900,307,14,5,329,5,,,0
901,136,2,1,210,4,,,0
902,587,21,3,330,3,,,0
903,252,6,1,271,5,2023-03-02,2025-12-18 08:37:24,1
904,551,15,1,104,4,,,0
905,696,12,4,263,1,2023-03-06,2025-12-18 09:53:26,1
906,926,5,4,15,5,,,0
907,8,1,4,136,2,2023-10-23,2025-12-18 02:02:54,1
908,882,11,4,131,2,,,0
909,467,5,4,64,5,,,0
910,874,25,4,141,1,2023-12-31,2025-12-18 10:08:35,1
911,605,9,5,172,3,2023-12-24,2025-12-18 23:20:47,1
912,337,4,2,280,5,2023-12-29,2025-12-18 05:25:40,1
913,422,16,3,75,4,,,0
914,728,8,3,301,5,,,0
915,310,22,1,21,2,,,0
916,22,4,4,317,3,2023-01-18,2025-12-18 09:19:45,1
917,429,10,1,223,3,2023-07-30,2025-12-18 02:04:43,1
918,372,13,5,316,2,2023-02-12,2025-12-18 08:10:27,1
919,869,25,3,341,2,,,0
920,116,15,1,14,5,2023-03-25,2025-12-18 20:36:53,1
921,628,4,5,67,1,,,0
922,276,2,4,262,4,2023-08-21,2025-12-18 10:40:41,1
923,185,8,4,189,3,,,0
924,892,5,1,41,5,,,0
925,64,9,2,326,2,2023-05-01,2025-12-18 09:31:53,1
926,74,5,1,217,2,,,0
927,203,14,5,93,3,2023-12-30,2025-12-18 17:05:16,1
928,47,16,2,360,1,2023-08-12,2025-12-18 23:38:18,1
929,837,2,1,204,3,,,0
930,780,18,5,1,1,,,0
931,85,20,5,79,4,2023-05-04,2025-12-18 01:55:24,1
932,266,8,5,204,5,2023-09-07,2025-12-18 04:31:03,1
933,466,3,1,31,3,2023-03-24,2025-12-18 11:31:51,1
934,675,16,2,169,4,,,0
935,210,12,4,317,5,2023-08-07,2025-12-18 22:29:41,1
936,560,17,4,28,3,,,0
937,120,22,4,27,4,2023-12-27,2025-12-18 19:50:29,1
938,683,10,1,64,5,2023-03-13,2025-12-18 19:42:07,1
939,230,18,1,250,1,,,0
940,44,1,2,139,2,2023-03-28,2025-12-18 12:51:55,1
941,966,9,5,220,1,,,0
942,776,13,2,174,2,,,0
943,805,4,2,344,2,2023-07-17,2025-12-18 00:13:22,1
944,365,18,1,310,1,,,0
945,624,12,2,176,1,,,0
946,899,3,1,22,3,,,0
947,375,8,3,306,5,,,0
948,360,21,1,333,3,2023-02-08,2025-12-18 05:13:30,1
949,219,23,2,60,1,2023-11-06,2025-12-18 10:16:19,1
950,376,24,4,300,5,2023-03-28,2025-12-18 03:30:18,1
951,326,2,4,201,4,2023-05-11,2025-12-18 19:30:52,1
952,389,18,5,316,3,2023-05-02,2025-12-18 02:43:36,1
953,690,6,1,14,3,2023-06-19,2025-12-18 07:15:19,1
954,754,17,5,234,2,,,0
955,92,8,3,352,3,,,0
956,742,24,3,54,3,2023-10-20,2025-12-18 08:31:03,1
957,409,1,5,12,1,,,0
958,658,6,4,36,3,,,0
959,143,22,1,17,3,2023-03-20,2025-12-18 07:58:44,1
960,780,21,1,115,1,,,0
961,760,19,1,261,3,2023-12-24,2025-12-18 05:06:36,1
962,491,20,5,4,4,2023-12-22,2025-12-18 09:43:32,1
963,664,18,2,49,1,2023-05-03,2025-12-18 03:51:31,1
964,565,8,1,166,4,,,0
965,986,8,5,178,5,,,0
966,431,6,2,257,5,2023-08-11,2025-12-18 23:19:18,1
967,284,14,5,257,1,2023-01-10,2025-12-18 06:47:52,1
968,260,9,1,79,5,,,0
969,638,8,5,287,1,,,0
970,697,7,4,89,4,2023-10-15,2025-12-18 19:15:51,1
971,725,9,3,324,2,2023-12-29,2025-12-18 07:55:52,1
972,109,13,3,346,2,2023-12-14,2025-12-18 19:48:28,1
973,162,25,2,49,1,2023-11-09,2025-12-18 17:11:39,1
974,504,16,5,9,5,2023-04-16,2025-12-18 06:01:41,1
975,953,13,2,162,5,,,0
976,736,2,1,56,4,2023-10-08,2025-12-18 13:33:01,1
977,85,22,1,90,5,2023-08-09,2025-12-18 11:01:13,1
978,665,17,1,125,4,2023-10-13,2025-12-18 06:03:32,1
979,330,10,1,252,4,2023-11-15,2025-12-18 15:33:38,1
980,845,1,5,214,1,,,0
981,477,22,2,8,5,2023-02-16,2025-12-18 02:47:24,1
982,252,4,4,255,2,,,0
983,977,13,4,145,3,2023-11-06,2025-12-18 12:02:48,1
984,409,10,5,40,1,2023-02-25,2025-12-18 00:20:21,1
985,931,17,4,155,3,2023-04-16,2025-12-18 06:23:26,1
986,474,3,4,150,4,2023-07-29,2025-12-18 19:38:26,1
987,847,5,2,61,2,2023-04-21,2025-12-18 02:56:38,1
988,883,1,1,184,1,,,0
989,918,14,3,85,5,,,0
990,123,5,5,27,3,2023-01-17,2025-12-18 06:55:17,1
991,944,10,2,69,4,2023-12-06,2025-12-18 10:42:37,1
992,623,10,5,136,5,2023-06-28,2025-12-18 17:22:47,1
993,739,3,3,138,1,,,0
994,387,13,1,312,2,2023-12-12,2025-12-18 14:27:19,1
995,748,22,1,57,2,,,0
996,609,23,1,64,1,2023-10-31,2025-12-18 01:10:29,1
997,545,2,1,250,1,,,0
998,967,7,1,287,3,2023-06-16,2025-12-18 12:26:02,1
999,419,11,2,32,3,,,0
1000,172,11,3,63,5,,,0
1001,972,17,3,212,4,2023-07-25,2025-12-18 18:06:01,1
1002,962,17,2,55,2,2023-12-17,2025-12-18 22:43:30,1
1003,952,16,4,312,4,2023-03-11,2025-12-18 04:02:41,1
1004,857,23,5,133,2,,,0
1005,115,4,5,262,1,2023-12-13,2025-12-18 14:28:58,1
1006,973,18,4,324,1,,,0
1007,757,24,2,336,4,2023-04-15,2025-12-18 18:00:22,1
1008,719,2,1,279,2,,,0
1009,936,3,5,132,4,,,0
1010,579,25,1,195,4,2023-05-31,2025-12-18 16:05:17,1
1011,141,11,3,343,1,,,0
1012,734,6,4,103,4,,,0
1013,373,12,5,106,1,,,0
1014,173,14,5,299,4,2023-10-28,2025-12-18 04:47:46,1
1015,658,19,4,54,5,,,0
1016,950,24,5,303,5,2023-11-12,2025-12-18 17:40:18,1
1017,49,21,3,69,4,,,0
1018,55,10,4,195,4,2023-06-28,2025-12-18 00:17:56,1
1019,813,14,4,278,1,,,0
1020,866,21,4,160,2,2023-08-28,2025-12-18 10:06:02,1
1021,971,4,1,6,5,,,0
1022,85,16,5,155,3,,,0
1023,241,5,4,41,1,2023-06-28,2025-12-18 13:36:25,1
1024,733,18,5,245,1,,,0
1025,109,3,5,30,2,,,0
1026,737,20,5,302,3,,,0
1027,321,8,3,58,3,2023-07-25,2025-12-18 20:52:33,1
1028,492,7,2,34,2,2023-06-30,2025-12-18 12:54:31,1
1029,642,7,3,88,1,,,0
1030,49,20,3,103,4,,,0
1031,880,23,4,197,2,,,0
1032,638,18,4,172,1,2023-01-03,2025-12-18 02:28:57,1
1033,121,3,3,23,3,,,0
1034,910,14,1,113,3,2023-09-12,2025-12-18 05:03:36,1
1035,695,5,4,158,5,,,0
1036,822,11,3,21,2,2023-12-21,2025-12-18 14:40:41,1
1037,718,21,5,273,4,,,0
1038,363,4,1,318,1,,,0
1039,842,16,5,140,3,2023-12-25,2025-12-18 13:39:41,1
1040,705,19,1,130,5,2023-03-19,2025-12-18 09:07:55,1
1041,18,12,5,281,1,,,0
1042,308,4,3,83,3,,,0
1043,911,19,1,301,5,2023-06-19,2025-12-18 07:26:11,1
1044,401,5,4,277,5,2023-04-21,2025-12-18 16:50:18,1
1045,178,12,1,162,4,2023-05-06,2025-12-18 15:46:49,1
1046,960,6,2,28,1,,,0
1047,878,17,4,311,2,,,0
1048,611,4,3,364,2,,,0
1049,146,2,5,206,4,,,0
1050,916,17,1,78,2,2023-09-07,2025-12-18 03:40:17,1
1051,294,12,4,100,5,2023-06-15,2025-12-18 05:00:32,1
1052,592,12,1,357,5,,,0
1053,457,7,4,291,5,2023-05-17,2025-12-18 05:16:02,1
1054,553,21,5,173,3,,,0
1055,368,22,2,246,2,,,0
1056,60,11,1,259,1,,,0
1057,605,4,5,298,5,2023-04-21,2025-12-18 22:14:53,1
1058,393,24,1,155,1,2023-08-12,2025-12-18 07:48:28,1
1059,161,11,4,172,5,2023-07-11,2025-12-18 16:16:09,1
1060,156,16,5,241,1,,,0
1061,500,5,3,250,5,,,0
1062,990,5,4,42,4,2023-09-13,2025-12-18 10:33:59,1
1063,923,24,3,363,1,,,0
1064,457,25,2,231,2,2023-10-25,2025-12-18 05:27:39,1
1065,405,14,2,309,1,2023-02-09,2025-12-18 09:05:55,1
1066,527,2,5,236,5,2023-08-20,2025-12-18 20:15:21,1
1067,420,15,2,103,4,,,0
1068,974,25,4,36,1,2023-07-20,2025-12-18 06:06:08,1
1069,54,2,4,183,1,2023-04-22,2025-12-18 22:26:57,1
1070,650,15,1,54,1,2023-06-27,2025-12-18 19:30:05,1
1071,837,24,1,173,4,,,0
1072,985,24,1,221,2,,,0
1073,224,19,1,360,3,2023-07-06,2025-12-18 19:31:49,1
1074,646,16,1,360,4,2023-05-17,2025-12-18 08:22:53,1
1075,919,1,5,66,2,2023-04-21,2025-12-18 01:49:52,1
1076,208,13,5,96,3,2023-02-01,2025-12-18 01:44:22,1
1077,949,8,3,194,5,,,0
1078,902,4,2,269,5,2023-09-15,2025-12-18 02:28:00,1
1079,95,18,2,336,3,,,0
1080,706,13,3,56,2,2023-08-24,2025-12-18 14:12:39,1
1081,165,17,5,359,5,,,0
1082,705,17,3,319,4,,,0
1083,975,9,3,195,3,2023-04-06,2025-12-18 09:45:55,1
1084,499,6,5,256,4,2023-02-02,2025-12-18 04:34:55,1
1085,475,4,5,144,3,2023-05-15,2025-12-18 13:24:52,1
1086,375,12,3,176,3,2023-04-05,2025-12-18 07:45:46,1
1087,754,3,2,14,4,2023-08-12,2025-12-18 13:32:24,1
1088,748,4,4,295,5,,,0
1089,455,19,2,75,2,,,0
1090,63,18,4,100,2,,,0
1091,163,13,5,99,5,2023-03-03,2025-12-18 15:39:48,1
1092,928,16,3,217,2,,,0
1093,664,19,1,280,2,,,0
1094,566,7,4,218,2,,,0
1095,720,1,2,308,4,,,0
1096,948,23,5,309,1,2023-07-23,2025-12-18 04:17:33,1
1097,397,24,1,349,5,,,0
1098,329,11,2,66,1,,,0
1099,531,21,1,333,3,,,0
1100,561,2,4,4,2,,,0
